DATE,____-5,____-4,____-3,____-2,____-1,_____0,POSITI,____+1,____DIF
2004-05-19,0.0098,0.0027,-0.0112,-0.0094,0.0077,0.0055,BUY,1.4871,0.0029
2004-05-18,-0.0196,0.0098,0.0027,-0.0112,-0.0094,0.0077,BUY,1.4842,0.0055
2004-05-17,-0.0038,-0.0196,0.0098,0.0027,-0.0112,-0.0094,BUY,1.4787,0.0077
2004-05-14,0.0165,-0.0038,-0.0196,0.0098,0.0027,-0.0112,SELL,1.4710,-0.0094
2004-05-13,0.013,0.0165,-0.0038,-0.0196,0.0098,0.0027,SELL,1.4804,-0.0112
2004-05-12,-0.0108,0.013,0.0165,-0.0038,-0.0196,0.0098,BUY,1.4916,0.0027
2004-05-11,0.0005,-0.0108,0.013,0.0165,-0.0038,-0.0196,BUY,1.4889,0.0098
2004-05-10,-0.0005,0.0005,-0.0108,0.013,0.0165,-0.0038,SELL,1.4791,-0.0196
2004-05-07,0.0033,-0.0005,0.0005,-0.0108,0.013,0.0165,SELL,1.4987,-0.0038
2004-05-06,-0.0154,0.0033,-0.0005,0.0005,-0.0108,0.013,BUY,1.5025,0.0165
2004-05-05,-0.004,-0.0154,0.0033,-0.0005,0.0005,-0.0108,BUY,1.4860,0.013
2004-05-04,-0.0053,-0.004,-0.0154,0.0033,-0.0005,0.0005,SELL,1.4730,-0.0108
2004-05-03,0.0089,-0.0053,-0.004,-0.0154,0.0033,-0.0005,NOTRAD,1.4838,0.0005
2004-04-30,0.0082,0.0089,-0.0053,-0.004,-0.0154,0.0033,NOTRAD,1.4833,-0.0005
2004-04-29,-0.0097,0.0082,0.0089,-0.0053,-0.004,-0.0154,BUY,1.4838,0.0033
2004-04-28,-0.0076,-0.0097,0.0082,0.0089,-0.0053,-0.004,SELL,1.4805,-0.0154
2004-04-27,0.0011,-0.0076,-0.0097,0.0082,0.0089,-0.0053,SELL,1.4959,-0.004
2004-04-26,0.005,0.0011,-0.0076,-0.0097,0.0082,0.0089,SELL,1.4999,-0.0053
2004-04-23,0.0041,0.005,0.0011,-0.0076,-0.0097,0.0082,BUY,1.5052,0.0089
2004-04-22,-0.002,0.0041,0.005,0.0011,-0.0076,-0.0097,BUY,1.4963,0.0082
2004-04-21,-0.0265,-0.002,0.0041,0.005,0.0011,-0.0076,SELL,1.4881,-0.0097
2004-04-20,0.0009,-0.0265,-0.002,0.0041,0.005,0.0011,SELL,1.4978,-0.0076
2004-04-19,0.0077,0.0009,-0.0265,-0.002,0.0041,0.005,BUY,1.5054,0.0011
2004-04-16,-0.0021,0.0077,0.0009,-0.0265,-0.002,0.0041,BUY,1.5043,0.005
2004-04-15,0.0054,-0.0021,0.0077,0.0009,-0.0265,-0.002,BUY,1.4993,0.0041
2004-04-14,-0.0085,0.0054,-0.0021,0.0077,0.0009,-0.0265,SELL,1.4952,-0.002
2004-04-13,0.0081,-0.0085,0.0054,-0.0021,0.0077,0.0009,SELL,1.4972,-0.0265
2004-04-12,0.0031,0.0081,-0.0085,0.0054,-0.0021,0.0077,NOTRAD,1.5237,0.0009
2004-04-09,0.0076,0.0031,0.0081,-0.0085,0.0054,-0.0021,BUY,1.5228,0.0077
2004-04-08,0.0029,0.0076,0.0031,0.0081,-0.0085,0.0054,SELL,1.5151,-0.0021
2004-04-07,-0.0011,0.0029,0.0076,0.0031,0.0081,-0.0085,BUY,1.5172,0.0054
2004-04-06,0.0034,-0.0011,0.0029,0.0076,0.0031,0.0081,SELL,1.5118,-0.0085
2004-04-05,0.0006,0.0034,-0.0011,0.0029,0.0076,0.0031,BUY,1.5203,0.0081
2004-04-02,0.0058,0.0006,0.0034,-0.0011,0.0029,0.0076,BUY,1.5122,0.0031
2004-04-01,-0.0134,0.0058,0.0006,0.0034,-0.0011,0.0029,BUY,1.5091,0.0076
2004-03-31,0.0041,-0.0134,0.0058,0.0006,0.0034,-0.0011,BUY,1.5015,0.0029
2004-03-30,0.0025,0.0041,-0.0134,0.0058,0.0006,0.0034,SELL,1.4986,-0.0011
2004-03-29,0.0057,0.0025,0.0041,-0.0134,0.0058,0.0006,BUY,1.4997,0.0034
2004-03-26,0.0103,0.0057,0.0025,0.0041,-0.0134,0.0058,NOTRAD,1.4963,0.0006
2004-03-25,-0.0029,0.0103,0.0057,0.0025,0.0041,-0.0134,BUY,1.4957,0.0058
2004-03-24,0.0061,-0.0029,0.0103,0.0057,0.0025,0.0041,SELL,1.4899,-0.0134
2004-03-23,0.0078,0.0061,-0.0029,0.0103,0.0057,0.0025,BUY,1.5033,0.0041
2004-03-22,-0.0048,0.0078,0.0061,-0.0029,0.0103,0.0057,BUY,1.4992,0.0025
2004-03-19,0.0062,-0.0048,0.0078,0.0061,-0.0029,0.0103,BUY,1.4967,0.0057
2004-03-18,-0.0065,0.0062,-0.0048,0.0078,0.0061,-0.0029,BUY,1.4910,0.0103
2004-03-17,-0.0075,-0.0065,0.0062,-0.0048,0.0078,0.0061,SELL,1.4807,-0.0029
2004-03-16,-0.0069,-0.0075,-0.0065,0.0062,-0.0048,0.0078,BUY,1.4836,0.0061
2004-03-15,-0.0026,-0.0069,-0.0075,-0.0065,0.0062,-0.0048,BUY,1.4775,0.0078
2004-03-12,-0.003,-0.0026,-0.0069,-0.0075,-0.0065,0.0062,SELL,1.4697,-0.0048
2004-03-11,-0.0054,-0.003,-0.0026,-0.0069,-0.0075,-0.0065,BUY,1.4745,0.0062
2004-03-10,-0.0056,-0.0054,-0.003,-0.0026,-0.0069,-0.0075,SELL,1.4683,-0.0065
2004-03-09,0.0054,-0.0056,-0.0054,-0.003,-0.0026,-0.0069,SELL,1.4748,-0.0075
2004-03-08,0.0064,0.0054,-0.0056,-0.0054,-0.003,-0.0026,SELL,1.4823,-0.0069
2004-03-05,-0.0021,0.0064,0.0054,-0.0056,-0.0054,-0.003,SELL,1.4892,-0.0026
2004-03-04,-0.0011,-0.0021,0.0064,0.0054,-0.0056,-0.0054,SELL,1.4918,-0.003
2004-03-03,0.0082,-0.0011,-0.0021,0.0064,0.0054,-0.0056,SELL,1.4948,-0.0054
2004-03-02,0.0037,0.0082,-0.0011,-0.0021,0.0064,0.0054,SELL,1.5002,-0.0056
2004-03-01,0.0001,0.0037,0.0082,-0.0011,-0.0021,0.0064,BUY,1.5058,0.0054
2004-02-27,-0.0064,0.0001,0.0037,0.0082,-0.0011,-0.0021,BUY,1.5004,0.0064
2004-02-26,0.0065,-0.0064,0.0001,0.0037,0.0082,-0.0011,SELL,1.4940,-0.0021
2004-02-25,0.0028,0.0065,-0.0064,0.0001,0.0037,0.0082,SELL,1.4961,-0.0011
2004-02-24,0.0026,0.0028,0.0065,-0.0064,0.0001,0.0037,BUY,1.4972,0.0082
2004-02-23,0.0011,0.0026,0.0028,0.0065,-0.0064,0.0001,BUY,1.4890,0.0037
2004-02-20,0.0022,0.0011,0.0026,0.0028,0.0065,-0.0064,NOTRAD,1.4853,0.0001
2004-02-19,0.0034,0.0022,0.0011,0.0026,0.0028,0.0065,SELL,1.4852,-0.0064
2004-02-18,0.0013,0.0034,0.0022,0.0011,0.0026,0.0028,BUY,1.4916,0.0065
2004-02-17,0.0076,0.0013,0.0034,0.0022,0.0011,0.0026,BUY,1.4851,0.0028
2004-02-16,0.0103,0.0076,0.0013,0.0034,0.0022,0.0011,BUY,1.4823,0.0026
2004-02-13,-0.0076,0.0103,0.0076,0.0013,0.0034,0.0022,BUY,1.4797,0.0011
2004-02-12,-0.0012,-0.0076,0.0103,0.0076,0.0013,0.0034,BUY,1.4786,0.0022
2004-02-11,-0.0028,-0.0012,-0.0076,0.0103,0.0076,0.0013,BUY,1.4764,0.0034
2004-02-10,0.0012,-0.0028,-0.0012,-0.0076,0.0103,0.0076,BUY,1.4730,0.0013
2004-02-09,0.0007,0.0012,-0.0028,-0.0012,-0.0076,0.0103,BUY,1.4717,0.0076
2004-02-06,0.0,0.0007,0.0012,-0.0028,-0.0012,-0.0076,BUY,1.4641,0.0103
2004-02-05,0.0065,0.0,0.0007,0.0012,-0.0028,-0.0012,SELL,1.4538,-0.0076
2004-02-04,0.0114,0.0065,0.0,0.0007,0.0012,-0.0028,SELL,1.4614,-0.0012
2004-02-03,-0.0068,0.0114,0.0065,0.0,0.0007,0.0012,SELL,1.4626,-0.0028
2004-02-02,0.0037,-0.0068,0.0114,0.0065,0.0,0.0007,BUY,1.4654,0.0012
2004-01-30,-0.0022,0.0037,-0.0068,0.0114,0.0065,0.0,NOTRAD,1.4642,0.0007
2004-01-29,0.0028,-0.0022,0.0037,-0.0068,0.0114,0.0065,NOTRAD,1.4635,0.0
2004-01-28,0.0011,0.0028,-0.0022,0.0037,-0.0068,0.0114,BUY,1.4635,0.0065
2004-01-27,0.0031,0.0011,0.0028,-0.0022,0.0037,-0.0068,BUY,1.4570,0.0114
2004-01-26,-0.0078,0.0031,0.0011,0.0028,-0.0022,0.0037,SELL,1.4456,-0.0068
2004-01-23,0.0041,-0.0078,0.0031,0.0011,0.0028,-0.0022,BUY,1.4524,0.0037
2004-01-22,0.0,0.0041,-0.0078,0.0031,0.0011,0.0028,SELL,1.4487,-0.0022
2004-01-21,0.0025,0.0,0.0041,-0.0078,0.0031,0.0011,BUY,1.4509,0.0028
2004-01-20,-0.0028,0.0025,0.0,0.0041,-0.0078,0.0031,BUY,1.4481,0.0011
2004-01-19,0.0097,-0.0028,0.0025,0.0,0.0041,-0.0078,BUY,1.4470,0.0031
2004-01-16,0.0021,0.0097,-0.0028,0.0025,0.0,0.0041,SELL,1.4439,-0.0078
2004-01-15,-0.0019,0.0021,0.0097,-0.0028,0.0025,0.0,BUY,1.4517,0.0041
2004-01-14,0.0088,-0.0019,0.0021,0.0097,-0.0028,0.0025,NOTRAD,1.4476,0.0
2004-01-13,0.0025,0.0088,-0.0019,0.0021,0.0097,-0.0028,BUY,1.4476,0.0025
2004-01-12,0.0026,0.0025,0.0088,-0.0019,0.0021,0.0097,SELL,1.4451,-0.0028
2004-01-09,0.005,0.0026,0.0025,0.0088,-0.0019,0.0021,BUY,1.4479,0.0097
2004-01-08,-0.0007,0.005,0.0026,0.0025,0.0088,-0.0019,BUY,1.4382,0.0021
2004-01-07,0.0043,-0.0007,0.005,0.0026,0.0025,0.0088,SELL,1.4361,-0.0019
2004-01-06,-0.0037,0.0043,-0.0007,0.005,0.0026,0.0025,BUY,1.4380,0.0088
2004-01-05,-0.0048,-0.0037,0.0043,-0.0007,0.005,0.0026,BUY,1.4292,0.0025
2004-01-02,-0.0016,-0.0048,-0.0037,0.0043,-0.0007,0.005,BUY,1.4267,0.0026
2004-01-01,0.0001,-0.0016,-0.0048,-0.0037,0.0043,-0.0007,BUY,1.4241,0.005
2003-12-31,0.0021,0.0001,-0.0016,-0.0048,-0.0037,0.0043,NOTRAD,1.4191,-0.0007
2003-12-30,0.0025,0.0021,0.0001,-0.0016,-0.0048,-0.0037,BUY,1.4198,0.0043
2003-12-29,-0.0057,0.0025,0.0021,0.0001,-0.0016,-0.0048,SELL,1.4155,-0.0037
2003-12-26,0.0007,-0.0057,0.0025,0.0021,0.0001,-0.0016,SELL,1.4192,-0.0048
2003-12-25,0.0015,0.0007,-0.0057,0.0025,0.0021,0.0001,SELL,1.4240,-0.0016
2003-12-24,0.0011,0.0015,0.0007,-0.0057,0.0025,0.0021,NOTRAD,1.4256,0.0001
2003-12-23,0.0045,0.0011,0.0015,0.0007,-0.0057,0.0025,BUY,1.4255,0.0021
2003-12-22,-0.0016,0.0045,0.0011,0.0015,0.0007,-0.0057,BUY,1.4234,0.0025
2003-12-19,-0.0094,-0.0016,0.0045,0.0011,0.0015,0.0007,SELL,1.4209,-0.0057
2003-12-18,0.0034,-0.0094,-0.0016,0.0045,0.0011,0.0015,NOTRAD,1.4266,0.0007
2003-12-17,-0.0008,0.0034,-0.0094,-0.0016,0.0045,0.0011,BUY,1.4259,0.0015
2003-12-16,0.0092,-0.0008,0.0034,-0.0094,-0.0016,0.0045,BUY,1.4244,0.0011
2003-12-15,-0.0036,0.0092,-0.0008,0.0034,-0.0094,-0.0016,BUY,1.4233,0.0045
2003-12-12,-0.0017,-0.0036,0.0092,-0.0008,0.0034,-0.0094,SELL,1.4188,-0.0016
2003-12-11,-0.0037,-0.0017,-0.0036,0.0092,-0.0008,0.0034,SELL,1.4204,-0.0094
2003-12-10,-0.0041,-0.0037,-0.0017,-0.0036,0.0092,-0.0008,BUY,1.4298,0.0034
2003-12-09,-0.0049,-0.0041,-0.0037,-0.0017,-0.0036,0.0092,NOTRAD,1.4264,-0.0008
2003-12-08,0.0006,-0.0049,-0.0041,-0.0037,-0.0017,-0.0036,BUY,1.4272,0.0092
2003-12-05,-0.0044,0.0006,-0.0049,-0.0041,-0.0037,-0.0017,SELL,1.4180,-0.0036
2003-12-04,0.005,-0.0044,0.0006,-0.0049,-0.0041,-0.0037,SELL,1.4216,-0.0017
2003-12-03,-0.0061,0.005,-0.0044,0.0006,-0.0049,-0.0041,SELL,1.4233,-0.0037
2003-12-02,0.0002,-0.0061,0.005,-0.0044,0.0006,-0.0049,SELL,1.4270,-0.0041
2003-12-01,0.0109,0.0002,-0.0061,0.005,-0.0044,0.0006,SELL,1.4311,-0.0049
2003-11-28,0.0001,0.0109,0.0002,-0.0061,0.005,-0.0044,NOTRAD,1.4360,0.0006
2003-11-27,0.0017,0.0001,0.0109,0.0002,-0.0061,0.005,SELL,1.4354,-0.0044
2003-11-26,0.0041,0.0017,0.0001,0.0109,0.0002,-0.0061,BUY,1.4398,0.005
2003-11-25,-0.0148,0.0041,0.0017,0.0001,0.0109,0.0002,SELL,1.4348,-0.0061
2003-11-24,0.0061,-0.0148,0.0041,0.0017,0.0001,0.0109,NOTRAD,1.4409,0.0002
2003-11-21,-0.007,0.0061,-0.0148,0.0041,0.0017,0.0001,BUY,1.4407,0.0109
2003-11-20,0.0016,-0.007,0.0061,-0.0148,0.0041,0.0017,NOTRAD,1.4298,0.0001
2003-11-19,-0.0082,0.0016,-0.007,0.0061,-0.0148,0.0041,BUY,1.4297,0.0017
2003-11-18,-0.008,-0.0082,0.0016,-0.007,0.0061,-0.0148,BUY,1.4280,0.0041
2003-11-17,0.0048,-0.008,-0.0082,0.0016,-0.007,0.0061,SELL,1.4239,-0.0148
2003-11-14,-0.0117,0.0048,-0.008,-0.0082,0.0016,-0.007,BUY,1.4387,0.0061
2003-11-13,-0.0009,-0.0117,0.0048,-0.008,-0.0082,0.0016,SELL,1.4326,-0.007
2003-11-12,0.0001,-0.0009,-0.0117,0.0048,-0.008,-0.0082,BUY,1.4396,0.0016
2003-11-11,-0.0011,0.0001,-0.0009,-0.0117,0.0048,-0.008,SELL,1.4380,-0.0082
2003-11-10,-0.001,-0.0011,0.0001,-0.0009,-0.0117,0.0048,SELL,1.4462,-0.008
2003-11-07,0.0067,-0.001,-0.0011,0.0001,-0.0009,-0.0117,BUY,1.4542,0.0048
2003-11-06,0.0007,0.0067,-0.001,-0.0011,0.0001,-0.0009,SELL,1.4494,-0.0117
2003-11-05,0.0043,0.0007,0.0067,-0.001,-0.0011,0.0001,NOTRAD,1.4611,-0.0009
2003-11-04,0.0086,0.0043,0.0007,0.0067,-0.001,-0.0011,NOTRAD,1.4620,0.0001
2003-11-03,0.0071,0.0086,0.0043,0.0007,0.0067,-0.001,SELL,1.4619,-0.0011
2003-10-31,-0.0017,0.0071,0.0086,0.0043,0.0007,0.0067,NOTRAD,1.4630,-0.001
2003-10-30,0.0044,-0.0017,0.0071,0.0086,0.0043,0.0007,BUY,1.4640,0.0067
2003-10-29,-0.0016,0.0044,-0.0017,0.0071,0.0086,0.0043,NOTRAD,1.4573,0.0007
2003-10-28,-0.0014,-0.0016,0.0044,-0.0017,0.0071,0.0086,BUY,1.4566,0.0043
2003-10-27,-0.0001,-0.0014,-0.0016,0.0044,-0.0017,0.0071,BUY,1.4523,0.0086
2003-10-24,-0.006,-0.0001,-0.0014,-0.0016,0.0044,-0.0017,BUY,1.4437,0.0071
2003-10-23,0.0099,-0.006,-0.0001,-0.0014,-0.0016,0.0044,SELL,1.4366,-0.0017
2003-10-22,0.0069,0.0099,-0.006,-0.0001,-0.0014,-0.0016,BUY,1.4383,0.0044
2003-10-21,0.0023,0.0069,0.0099,-0.006,-0.0001,-0.0014,SELL,1.4339,-0.0016
2003-10-20,0.0146,0.0023,0.0069,0.0099,-0.006,-0.0001,SELL,1.4355,-0.0014
2003-10-17,-0.0096,0.0146,0.0023,0.0069,0.0099,-0.006,NOTRAD,1.4369,-0.0001
2003-10-16,0.0099,-0.0096,0.0146,0.0023,0.0069,0.0099,SELL,1.4370,-0.006
2003-10-15,-0.0035,0.0099,-0.0096,0.0146,0.0023,0.0069,BUY,1.4430,0.0099
2003-10-14,-0.0128,-0.0035,0.0099,-0.0096,0.0146,0.0023,BUY,1.4331,0.0069
2003-10-13,-0.0105,-0.0128,-0.0035,0.0099,-0.0096,0.0146,BUY,1.4262,0.0023
2003-10-10,0.0073,-0.0105,-0.0128,-0.0035,0.0099,-0.0096,BUY,1.4239,0.0146
2003-10-09,0.0053,0.0073,-0.0105,-0.0128,-0.0035,0.0099,SELL,1.4093,-0.0096
2003-10-08,-0.0031,0.0053,0.0073,-0.0105,-0.0128,-0.0035,BUY,1.4189,0.0099
2003-10-07,-0.0107,-0.0031,0.0053,0.0073,-0.0105,-0.0128,SELL,1.4090,-0.0035
2003-10-06,-0.0084,-0.0107,-0.0031,0.0053,0.0073,-0.0105,SELL,1.4125,-0.0128
2003-10-03,0.0008,-0.0084,-0.0107,-0.0031,0.0053,0.0073,SELL,1.4253,-0.0105
2003-10-02,0.0019,0.0008,-0.0084,-0.0107,-0.0031,0.0053,BUY,1.4358,0.0073
2003-10-01,-0.0007,0.0019,0.0008,-0.0084,-0.0107,-0.0031,BUY,1.4285,0.0053
2003-09-30,0.0064,-0.0007,0.0019,0.0008,-0.0084,-0.0107,SELL,1.4232,-0.0031
2003-09-29,-0.0024,0.0064,-0.0007,0.0019,0.0008,-0.0084,SELL,1.4263,-0.0107
2003-09-26,0.002,-0.0024,0.0064,-0.0007,0.0019,0.0008,SELL,1.4370,-0.0084
2003-09-25,0.0112,0.002,-0.0024,0.0064,-0.0007,0.0019,NOTRAD,1.4454,0.0008
2003-09-24,0.0059,0.0112,0.002,-0.0024,0.0064,-0.0007,BUY,1.4446,0.0019
2003-09-23,0.0015,0.0059,0.0112,0.002,-0.0024,0.0064,NOTRAD,1.4427,-0.0007
2003-09-22,-0.0012,0.0015,0.0059,0.0112,0.002,-0.0024,BUY,1.4434,0.0064
2003-09-19,-0.0036,-0.0012,0.0015,0.0059,0.0112,0.002,SELL,1.4370,-0.0024
2003-09-18,0.0047,-0.0036,-0.0012,0.0015,0.0059,0.0112,BUY,1.4394,0.002
2003-09-17,0.0034,0.0047,-0.0036,-0.0012,0.0015,0.0059,BUY,1.4374,0.0112
2003-09-16,-0.0138,0.0034,0.0047,-0.0036,-0.0012,0.0015,BUY,1.4262,0.0059
2003-09-15,-0.0024,-0.0138,0.0034,0.0047,-0.0036,-0.0012,BUY,1.4203,0.0015
2003-09-12,-0.0135,-0.0024,-0.0138,0.0034,0.0047,-0.0036,SELL,1.4188,-0.0012
2003-09-11,-0.0031,-0.0135,-0.0024,-0.0138,0.0034,0.0047,SELL,1.4200,-0.0036
2003-09-10,-0.0018,-0.0031,-0.0135,-0.0024,-0.0138,0.0034,BUY,1.4236,0.0047
2003-09-09,0.0187,-0.0018,-0.0031,-0.0135,-0.0024,-0.0138,BUY,1.4189,0.0034
2003-09-08,-0.0029,0.0187,-0.0018,-0.0031,-0.0135,-0.0024,SELL,1.4155,-0.0138
2003-09-05,-0.0156,-0.0029,0.0187,-0.0018,-0.0031,-0.0135,SELL,1.4293,-0.0024
2003-09-04,0.0044,-0.0156,-0.0029,0.0187,-0.0018,-0.0031,SELL,1.4317,-0.0135
2003-09-03,0.0021,0.0044,-0.0156,-0.0029,0.0187,-0.0018,SELL,1.4452,-0.0031
2003-09-02,-0.0028,0.0021,0.0044,-0.0156,-0.0029,0.0187,SELL,1.4483,-0.0018
2003-09-01,-0.0001,-0.0028,0.0021,0.0044,-0.0156,-0.0029,BUY,1.4501,0.0187
2003-08-29,0.0019,-0.0001,-0.0028,0.0021,0.0044,-0.0156,SELL,1.4314,-0.0029
2003-08-28,0.0102,0.0019,-0.0001,-0.0028,0.0021,0.0044,SELL,1.4343,-0.0156
2003-08-27,0.0087,0.0102,0.0019,-0.0001,-0.0028,0.0021,BUY,1.4499,0.0044
2003-08-26,-0.0007,0.0087,0.0102,0.0019,-0.0001,-0.0028,BUY,1.4455,0.0021
2003-08-25,0.0092,-0.0007,0.0087,0.0102,0.0019,-0.0001,SELL,1.4434,-0.0028
2003-08-22,-0.0067,0.0092,-0.0007,0.0087,0.0102,0.0019,NOTRAD,1.4462,-0.0001
2003-08-21,0.0038,-0.0067,0.0092,-0.0007,0.0087,0.0102,BUY,1.4463,0.0019
2003-08-20,0.0004,0.0038,-0.0067,0.0092,-0.0007,0.0087,BUY,1.4444,0.0102
2003-08-19,0.0031,0.0004,0.0038,-0.0067,0.0092,-0.0007,BUY,1.4342,0.0087
2003-08-18,-0.0014,0.0031,0.0004,0.0038,-0.0067,0.0092,NOTRAD,1.4255,-0.0007
2003-08-15,-0.0049,-0.0014,0.0031,0.0004,0.0038,-0.0067,BUY,1.4262,0.0092
2003-08-14,0.0045,-0.0049,-0.0014,0.0031,0.0004,0.0038,SELL,1.4170,-0.0067
2003-08-13,0.0007,0.0045,-0.0049,-0.0014,0.0031,0.0004,BUY,1.4237,0.0038
2003-08-12,-0.0006,0.0007,0.0045,-0.0049,-0.0014,0.0031,NOTRAD,1.4199,0.0004
2003-08-11,-0.01,-0.0006,0.0007,0.0045,-0.0049,-0.0014,BUY,1.4195,0.0031
2003-08-08,-0.0034,-0.01,-0.0006,0.0007,0.0045,-0.0049,SELL,1.4164,-0.0014
2003-08-07,0.0071,-0.0034,-0.01,-0.0006,0.0007,0.0045,SELL,1.4178,-0.0049
2003-08-06,0.0074,0.0071,-0.0034,-0.01,-0.0006,0.0007,BUY,1.4227,0.0045
2003-08-05,0.0025,0.0074,0.0071,-0.0034,-0.01,-0.0006,NOTRAD,1.4182,0.0007
2003-08-04,0.0066,0.0025,0.0074,0.0071,-0.0034,-0.01,NOTRAD,1.4175,-0.0006
2003-08-01,-0.0004,0.0066,0.0025,0.0074,0.0071,-0.0034,SELL,1.4181,-0.01
2003-07-31,0.0072,-0.0004,0.0066,0.0025,0.0074,0.0071,SELL,1.4281,-0.0034
2003-07-30,-0.0087,0.0072,-0.0004,0.0066,0.0025,0.0074,BUY,1.4315,0.0071
2003-07-29,-0.0004,-0.0087,0.0072,-0.0004,0.0066,0.0025,BUY,1.4244,0.0074
2003-07-28,0.0005,-0.0004,-0.0087,0.0072,-0.0004,0.0066,BUY,1.4170,0.0025
2003-07-25,-0.0146,0.0005,-0.0004,-0.0087,0.0072,-0.0004,BUY,1.4145,0.0066
2003-07-24,0.0008,-0.0146,0.0005,-0.0004,-0.0087,0.0072,NOTRAD,1.4079,-0.0004
2003-07-23,0.0003,0.0008,-0.0146,0.0005,-0.0004,-0.0087,BUY,1.4083,0.0072
2003-07-22,-0.0072,0.0003,0.0008,-0.0146,0.0005,-0.0004,SELL,1.4011,-0.0087
2003-07-21,-0.0123,-0.0072,0.0003,0.0008,-0.0146,0.0005,NOTRAD,1.4098,-0.0004
2003-07-18,0.0069,-0.0123,-0.0072,0.0003,0.0008,-0.0146,NOTRAD,1.4102,0.0005
2003-07-17,-0.0074,0.0069,-0.0123,-0.0072,0.0003,0.0008,SELL,1.4097,-0.0146
2003-07-16,-0.0026,-0.0074,0.0069,-0.0123,-0.0072,0.0003,NOTRAD,1.4243,0.0008
2003-07-15,-0.0108,-0.0026,-0.0074,0.0069,-0.0123,-0.0072,NOTRAD,1.4235,0.0003
2003-07-14,0.0066,-0.0108,-0.0026,-0.0074,0.0069,-0.0123,SELL,1.4232,-0.0072
2003-07-11,-0.0007,0.0066,-0.0108,-0.0026,-0.0074,0.0069,SELL,1.4304,-0.0123
2003-07-10,0.0084,-0.0007,0.0066,-0.0108,-0.0026,-0.0074,BUY,1.4427,0.0069
2003-07-09,0.0044,0.0084,-0.0007,0.0066,-0.0108,-0.0026,SELL,1.4358,-0.0074
2003-07-08,0.0,0.0044,0.0084,-0.0007,0.0066,-0.0108,SELL,1.4432,-0.0026
2003-07-07,-0.005,0.0,0.0044,0.0084,-0.0007,0.0066,SELL,1.4458,-0.0108
2003-07-04,-0.0117,-0.005,0.0,0.0044,0.0084,-0.0007,BUY,1.4566,0.0066
2003-07-03,0.0056,-0.0117,-0.005,0.0,0.0044,0.0084,NOTRAD,1.4500,-0.0007
2003-07-02,0.0038,0.0056,-0.0117,-0.005,0.0,0.0044,BUY,1.4507,0.0084
2003-07-01,0.0008,0.0038,0.0056,-0.0117,-0.005,0.0,BUY,1.4423,0.0044
2003-06-30,0.0128,0.0008,0.0038,0.0056,-0.0117,-0.005,NOTRAD,1.4379,0.0
2003-06-27,-0.0007,0.0128,0.0008,0.0038,0.0056,-0.0117,SELL,1.4379,-0.005
2003-06-26,-0.0011,-0.0007,0.0128,0.0008,0.0038,0.0056,SELL,1.4429,-0.0117
2003-06-25,0.0072,-0.0011,-0.0007,0.0128,0.0008,0.0038,BUY,1.4546,0.0056
2003-06-24,0.0096,0.0072,-0.0011,-0.0007,0.0128,0.0008,BUY,1.4490,0.0038
2003-06-23,0.0068,0.0096,0.0072,-0.0011,-0.0007,0.0128,NOTRAD,1.4452,0.0008
2003-06-20,-0.0086,0.0068,0.0096,0.0072,-0.0011,-0.0007,BUY,1.4444,0.0128
2003-06-19,-0.0012,-0.0086,0.0068,0.0096,0.0072,-0.0011,NOTRAD,1.4316,-0.0007
2003-06-18,0.0046,-0.0012,-0.0086,0.0068,0.0096,0.0072,SELL,1.4323,-0.0011
2003-06-17,0.0145,0.0046,-0.0012,-0.0086,0.0068,0.0096,BUY,1.4334,0.0072
2003-06-16,-0.0199,0.0145,0.0046,-0.0012,-0.0086,0.0068,BUY,1.4262,0.0096
2003-06-13,0.0189,-0.0199,0.0145,0.0046,-0.0012,-0.0086,BUY,1.4166,0.0068
2003-06-12,0.0035,0.0189,-0.0199,0.0145,0.0046,-0.0012,SELL,1.4098,-0.0086
2003-06-11,0.0112,0.0035,0.0189,-0.0199,0.0145,0.0046,SELL,1.4184,-0.0012
2003-06-10,-0.0065,0.0112,0.0035,0.0189,-0.0199,0.0145,BUY,1.4196,0.0046
2003-06-09,0.0038,-0.0065,0.0112,0.0035,0.0189,-0.0199,BUY,1.4150,0.0145
2003-06-06,-0.001,0.0038,-0.0065,0.0112,0.0035,0.0189,SELL,1.4005,-0.0199
2003-06-05,-0.003,-0.001,0.0038,-0.0065,0.0112,0.0035,BUY,1.4204,0.0189
2003-06-04,0.0084,-0.003,-0.001,0.0038,-0.0065,0.0112,BUY,1.4015,0.0035
2003-06-03,0.0059,0.0084,-0.003,-0.001,0.0038,-0.0065,BUY,1.3980,0.0112
2003-06-02,-0.0043,0.0059,0.0084,-0.003,-0.001,0.0038,SELL,1.3868,-0.0065
2003-05-30,-0.0146,-0.0043,0.0059,0.0084,-0.003,-0.001,BUY,1.3933,0.0038
2003-05-29,-0.0034,-0.0146,-0.0043,0.0059,0.0084,-0.003,NOTRAD,1.3895,-0.001
2003-05-28,-0.0012,-0.0034,-0.0146,-0.0043,0.0059,0.0084,SELL,1.3905,-0.003
2003-05-27,0.0022,-0.0012,-0.0034,-0.0146,-0.0043,0.0059,BUY,1.3935,0.0084
2003-05-26,0.0031,0.0022,-0.0012,-0.0034,-0.0146,-0.0043,BUY,1.3851,0.0059
